Term,Adjusted P-value,P-value,Odds Ratio,Combined Score,Overlap,Genes,library,set_label
Ubiquitin-Dependent ERAD Pathway (GO:0030433),0.6514085596268935,0.4890181052426109,1.2304048506284342,0.8801772033737701,2/73,RNF103;WFS1,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Secretion By Cell (GO:1903532),0.6514085596268935,0.4890181052426109,1.2304048506284342,0.8801772033737701,2/73,EDN3;PPIA,GO_Biological_Process_2023,PBMC_down
DNA Geometric Change (GO:0032392),0.6514085596268935,0.4934530408036894,1.5060556969837229,1.063768675869755,1/30,ASCC3,GO_Biological_Process_2023,PBMC_down
Artery Morphogenesis (GO:0048844),0.6514085596268935,0.4934530408036894,1.5060556969837229,1.063768675869755,1/30,TGFBR2,GO_Biological_Process_2023,PBMC_down
Regulation Of Potassium Ion Transport (GO:0043266),0.6514085596268935,0.4934530408036894,1.5060556969837229,1.063768675869755,1/30,KCNAB1,GO_Biological_Process_2023,PBMC_down
Regulation Of Vasculature Development (GO:1901342),0.6514085596268935,0.4934530408036894,1.5060556969837229,1.063768675869755,1/30,CTNNB1,GO_Biological_Process_2023,PBMC_down
Response To Epidermal Growth Factor (GO:0070849),0.6514085596268935,0.4934530408036894,1.5060556969837229,1.063768675869755,1/30,MAPK1,GO_Biological_Process_2023,PBMC_down
Homologous Chromosome Pairing At Meiosis (GO:0007129),0.6514085596268935,0.4934530408036894,1.5060556969837229,1.063768675869755,1/30,TEX12,GO_Biological_Process_2023,PBMC_down
Immunoglobulin Mediated Immune Response (GO:0016064),0.6514085596268935,0.4934530408036894,1.5060556969837229,1.063768675869755,1/30,HLA-DOB,GO_Biological_Process_2023,PBMC_down
Lamellipodium Organization (GO:0097581),0.6514085596268935,0.4934530408036894,1.5060556969837229,1.063768675869755,1/30,SNX1,GO_Biological_Process_2023,PBMC_down
"Maturation Of SSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)",0.6514085596268935,0.4934530408036894,1.5060556969837229,1.063768675869755,1/30,DHX37,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Axon Extension (GO:0030517),0.6514085596268935,0.4934530408036894,1.5060556969837229,1.063768675869755,1/30,RNF6,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Carbohydrate Metabolic Process (GO:0045912),0.6514085596268935,0.4934530408036894,1.5060556969837229,1.063768675869755,1/30,GCK,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Epithelial To Mesenchymal Transition (GO:0010719),0.6514085596268935,0.4934530408036894,1.5060556969837229,1.063768675869755,1/30,SPRY1,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050732),0.6514085596268935,0.4934530408036894,1.5060556969837229,1.063768675869755,1/30,PTPRC,GO_Biological_Process_2023,PBMC_down
Phospholipid Dephosphorylation (GO:0046839),0.6514085596268935,0.4934530408036894,1.5060556969837229,1.063768675869755,1/30,INPP5B,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Cell Communication (GO:0010647),0.6514085596268935,0.4934530408036894,1.5060556969837229,1.063768675869755,1/30,EDN3,GO_Biological_Process_2023,PBMC_down
Protein Palmitoylation (GO:0018345),0.6514085596268935,0.4934530408036894,1.5060556969837229,1.063768675869755,1/30,GLUL,GO_Biological_Process_2023,PBMC_down
Regulation Of mRNA Stability (GO:0043488),0.6541992413088005,0.4962015583932899,1.2132536123567514,0.8502154550696154,2/74,TAF15;FUS,GO_Biological_Process_2023,PBMC_down
Import Into Nucleus (GO:0051170),0.6541992413088005,0.4962015583932899,1.2132536123567514,0.8502154550696154,2/74,FAM53B;BACH2,GO_Biological_Process_2023,PBMC_down
Regulation Of Protein-Containing Complex Assembly (GO:0043254),0.656739470074534,0.5002536923669324,1.129562185199535,0.7823798666771357,3/119,HRK;BBS10;HSF1,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Phosphorylation (GO:0042326),0.656739470074534,0.5033204264478308,1.1965722710240188,0.82148070430515,2/75,PPIA;MEN1,GO_Biological_Process_2023,PBMC_down
Nucleosome Organization (GO:0034728),0.656739470074534,0.5033204264478308,1.1965722710240188,0.82148070430515,2/75,KAT6B;ATRX,GO_Biological_Process_2023,PBMC_down
Regulation Of DNA Replication (GO:0006275),0.656739470074534,0.5033204264478308,1.1965722710240188,0.82148070430515,2/75,PCNA;EREG,GO_Biological_Process_2023,PBMC_down
Regulation Of Dendrite Morphogenesis (GO:0048814),0.656739470074534,0.5048167119632088,1.455779269202088,0.9951122766426206,1/31,CDKL3,GO_Biological_Process_2023,PBMC_down
Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902041),0.656739470074534,0.5048167119632088,1.455779269202088,0.9951122766426206,1/31,RFFL,GO_Biological_Process_2023,PBMC_down
Regulation Of Gluconeogenesis (GO:0006111),0.656739470074534,0.5048167119632088,1.455779269202088,0.9951122766426206,1/31,GCK,GO_Biological_Process_2023,PBMC_down
Response To Estradiol (GO:0032355),0.656739470074534,0.5048167119632088,1.455779269202088,0.9951122766426206,1/31,CTNNB1,GO_Biological_Process_2023,PBMC_down
Triglyceride Homeostasis (GO:0070328),0.656739470074534,0.5048167119632088,1.455779269202088,0.9951122766426206,1/31,RORA,GO_Biological_Process_2023,PBMC_down
Glutamine Family Amino Acid Metabolic Process (GO:0009064),0.656739470074534,0.5048167119632088,1.455779269202088,0.9951122766426206,1/31,SIRT4,GO_Biological_Process_2023,PBMC_down
Leukocyte Cell-Cell Adhesion (GO:0007159),0.656739470074534,0.5048167119632088,1.455779269202088,0.9951122766426206,1/31,CCL5,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of DNA Biosynthetic Process (GO:2000279),0.656739470074534,0.5048167119632088,1.455779269202088,0.9951122766426206,1/31,MEN1,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033144),0.656739470074534,0.5048167119632088,1.455779269202088,0.9951122766426206,1/31,FOXP1,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031111),0.656739470074534,0.5048167119632088,1.455779269202088,0.9951122766426206,1/31,STMN1,GO_Biological_Process_2023,PBMC_down
Organic Cation Transport (GO:0015695),0.656739470074534,0.5048167119632088,1.455779269202088,0.9951122766426206,1/31,SLC25A26,GO_Biological_Process_2023,PBMC_down
Phospholipid Translocation (GO:0045332),0.656739470074534,0.5048167119632088,1.455779269202088,0.9951122766426206,1/31,ABCB4,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:1900087),0.656739470074534,0.5048167119632088,1.455779269202088,0.9951122766426206,1/31,CDK10,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001238),0.656739470074534,0.5048167119632088,1.455779269202088,0.9951122766426206,1/31,BCL10,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Lamellipodium Organization (GO:1902745),0.656739470074534,0.5048167119632088,1.455779269202088,0.9951122766426206,1/31,ARPC2,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Mononuclear Cell Migration (GO:0071677),0.656739470074534,0.5048167119632088,1.455779269202088,0.9951122766426206,1/31,CCL5,GO_Biological_Process_2023,PBMC_down
Regulation Of Cell Morphogenesis (GO:0022604),0.656739470074534,0.5048167119632088,1.455779269202088,0.9951122766426206,1/31,MACF1,GO_Biological_Process_2023,PBMC_down
Wnt Signaling Pathway (GO:0016055),0.6631324354567092,0.5103739937292907,1.1803417767543327,0.7939114541255632,2/76,FRAT1;CTNNB1,GO_Biological_Process_2023,PBMC_down
Regulation Of Ras Protein Signal Transduction (GO:0046578),0.6631324354567092,0.5103739937292907,1.1803417767543327,0.7939114541255632,2/76,KBTBD6;SPRY1,GO_Biological_Process_2023,PBMC_down
Regulation Of Cholesterol Efflux (GO:0010874),0.6648996461894002,0.515926010622231,1.408746481922494,0.9322970306811916,1/32,ABCA5,GO_Biological_Process_2023,PBMC_down
NIK/NF-kappaB Signaling (GO:0038061),0.6648996461894002,0.515926010622231,1.408746481922494,0.9322970306811916,1/32,BIRC3,GO_Biological_Process_2023,PBMC_down
Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0042269),0.6648996461894002,0.515926010622231,1.408746481922494,0.9322970306811916,1/32,KLRB1,GO_Biological_Process_2023,PBMC_down
Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051438),0.6648996461894002,0.515926010622231,1.408746481922494,0.9322970306811916,1/32,DCUN1D2,GO_Biological_Process_2023,PBMC_down
Female Gamete Generation (GO:0007292),0.6648996461894002,0.515926010622231,1.408746481922494,0.9322970306811916,1/32,NANOS1,GO_Biological_Process_2023,PBMC_down
Gluconeogenesis (GO:0006094),0.6648996461894002,0.515926010622231,1.408746481922494,0.9322970306811916,1/32,SLC25A10,GO_Biological_Process_2023,PBMC_down
Heterochromatin Formation (GO:0031507),0.6648996461894002,0.515926010622231,1.408746481922494,0.9322970306811916,1/32,CTBP1,GO_Biological_Process_2023,PBMC_down
Histone Lysine Methylation (GO:0034968),0.6648996461894002,0.515926010622231,1.408746481922494,0.9322970306811916,1/32,MEN1,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Fat Cell Differentiation (GO:0045599),0.6648996461894002,0.515926010622231,1.408746481922494,0.9322970306811916,1/32,RORA,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032435),0.6648996461894002,0.515926010622231,1.408746481922494,0.9322970306811916,1/32,WAC,GO_Biological_Process_2023,PBMC_down
Neural Tube Closure (GO:0001843),0.6648996461894002,0.515926010622231,1.408746481922494,0.9322970306811916,1/32,BCL10,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Synapse Assembly (GO:0051965),0.6648996461894002,0.515926010622231,1.408746481922494,0.9322970306811916,1/32,BDNF,GO_Biological_Process_2023,PBMC_down
Proteoglycan Biosynthetic Process (GO:0030166),0.6648996461894002,0.515926010622231,1.408746481922494,0.9322970306811916,1/32,CHST12,GO_Biological_Process_2023,PBMC_down
Fatty Acid Metabolic Process (GO:0006631),0.6650870555374742,0.5169254577257435,1.1009158719667642,0.7264466010988807,3/122,ACSL6;ACOT2;MSMO1,GO_Biological_Process_2023,PBMC_down
Chloride Transport (GO:0006821),0.6650870555374742,0.5173616086722156,1.1645440956651718,0.7674499455380794,2/77,CLIC5;BSND,GO_Biological_Process_2023,PBMC_down
Embryonic Organ Development (GO:0048568),0.6650870555374742,0.5173616086722156,1.1645440956651718,0.7674499455380794,2/77,TGFBR2;ATF4,GO_Biological_Process_2023,PBMC_down
Monoatomic Cation Homeostasis (GO:0055080),0.6650870555374742,0.5173616086722156,1.1645440956651718,0.7674499455380794,2/77,WFS1;WNK1,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Epithelial Cell Proliferation (GO:0050679),0.6692754201824593,0.5224161556500642,1.091685393258427,0.7088212557816811,3/123,STXBP4;NME2;MEN1,GO_Biological_Process_2023,PBMC_down
Actin Filament Bundle Assembly (GO:0051017),0.6692754201824593,0.526786618310442,1.364653243847875,0.8746877491687409,1/33,NEDD9,GO_Biological_Process_2023,PBMC_down
Actin Filament Bundle Organization (GO:0061572),0.6692754201824593,0.526786618310442,1.364653243847875,0.8746877491687409,1/33,NEDD9,GO_Biological_Process_2023,PBMC_down
Regulation Of Lamellipodium Assembly (GO:0010591),0.6692754201824593,0.526786618310442,1.364653243847875,0.8746877491687409,1/33,ARPC2,GO_Biological_Process_2023,PBMC_down
Regulation Of Potassium Ion Transmembrane Transport (GO:1901379),0.6692754201824593,0.526786618310442,1.364653243847875,0.8746877491687409,1/33,KCNAB1,GO_Biological_Process_2023,PBMC_down
Regulation Of Sprouting Angiogenesis (GO:1903670),0.6692754201824593,0.526786618310442,1.364653243847875,0.8746877491687409,1/33,GLUL,GO_Biological_Process_2023,PBMC_down
Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060338),0.6692754201824593,0.526786618310442,1.364653243847875,0.8746877491687409,1/33,TRIM41,GO_Biological_Process_2023,PBMC_down
Vasculogenesis (GO:0001570),0.6692754201824593,0.526786618310442,1.364653243847875,0.8746877491687409,1/33,TGFBR2,GO_Biological_Process_2023,PBMC_down
Inositol Lipid-Mediated Signaling (GO:0048017),0.6692754201824593,0.526786618310442,1.364653243847875,0.8746877491687409,1/33,GAB2,GO_Biological_Process_2023,PBMC_down
Monoubiquitinated Protein Deubiquitination (GO:0035520),0.6692754201824593,0.526786618310442,1.364653243847875,0.8746877491687409,1/33,USP1,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Double-Strand Break Repair (GO:2000780),0.6692754201824593,0.526786618310442,1.364653243847875,0.8746877491687409,1/33,HSF1,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Endocytosis (GO:0045806),0.6692754201824593,0.526786618310442,1.364653243847875,0.8746877491687409,1/33,UNC119,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Small Molecule Metabolic Process (GO:0062014),0.6692754201824593,0.526786618310442,1.364653243847875,0.8746877491687409,1/33,GCK,GO_Biological_Process_2023,PBMC_down
Phosphatidic Acid Metabolic Process (GO:0046473),0.6692754201824593,0.526786618310442,1.364653243847875,0.8746877491687409,1/33,GPAT4,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Chromosome Organization (GO:2001252),0.6692754201824593,0.526786618310442,1.364653243847875,0.8746877491687409,1/33,ATRX,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742),0.6692754201824593,0.526786618310442,1.364653243847875,0.8746877491687409,1/33,EREG,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Protein Dephosphorylation (GO:0035307),0.6692754201824593,0.526786618310442,1.364653243847875,0.8746877491687409,1/33,PPIA,GO_Biological_Process_2023,PBMC_down
Protein K63-linked Deubiquitination (GO:0070536),0.6692754201824593,0.526786618310442,1.364653243847875,0.8746877491687409,1/33,ATXN3,GO_Biological_Process_2023,PBMC_down
Regulation Of Activated T Cell Proliferation (GO:0046006),0.6692754201824593,0.526786618310442,1.364653243847875,0.8746877491687409,1/33,CD274,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Growth (GO:0045926),0.6702422478802945,0.5278726530347227,1.0826074844460951,0.6916781511093948,3/124,SERTAD3;BTG1;IP6K2,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Cytoskeleton Organization (GO:0051495),0.6739715927322858,0.531136681954396,1.1341797216236678,0.7176362111044359,2/79,NUMA1;MTSS1,GO_Biological_Process_2023,PBMC_down
Regulation Of Mitotic Cell Cycle (GO:0007346),0.6755161432758368,0.5332944339927792,1.0736783938110148,0.6750018487305586,3/125,BTG1;HSF1;CDK10,GO_Biological_Process_2023,PBMC_down
Heart Development (GO:0007507),0.6755161432758368,0.5353401707708952,1.0457463451475428,0.6534376373979937,4/171,MESP1;CASP8;CACYBP;TGFBR2,GO_Biological_Process_2023,PBMC_down
DNA Damage Checkpoint Signaling (GO:0000077),0.6755161432758368,0.5374040900807792,1.323232323232323,0.8217338517869377,1/34,RPA4,GO_Biological_Process_2023,PBMC_down
Regulation Of Interleukin-17 Production (GO:0032660),0.6755161432758368,0.5374040900807792,1.323232323232323,0.8217338517869377,1/34,LY9,GO_Biological_Process_2023,PBMC_down
Cellular Response To Amyloid-Beta (GO:1904646),0.6755161432758368,0.5374040900807792,1.323232323232323,0.8217338517869377,1/34,CASP4,GO_Biological_Process_2023,PBMC_down
Response To Estrogen (GO:0043627),0.6755161432758368,0.5374040900807792,1.323232323232323,0.8217338517869377,1/34,RARA,GO_Biological_Process_2023,PBMC_down
Embryonic Limb Morphogenesis (GO:0030326),0.6755161432758368,0.5374040900807792,1.323232323232323,0.8217338517869377,1/34,CTNNB1,GO_Biological_Process_2023,PBMC_down
Embryonic Skeletal System Development (GO:0048706),0.6755161432758368,0.5374040900807792,1.323232323232323,0.8217338517869377,1/34,HOXD9,GO_Biological_Process_2023,PBMC_down
Sister Chromatid Segregation (GO:0000819),0.6755161432758368,0.5374040900807792,1.323232323232323,0.8217338517869377,1/34,TUBG1,GO_Biological_Process_2023,PBMC_down
Superoxide Metabolic Process (GO:0006801),0.6755161432758368,0.5374040900807792,1.323232323232323,0.8217338517869377,1/34,CCS,GO_Biological_Process_2023,PBMC_down
Microtubule Polymerization (GO:0046785),0.6755161432758368,0.5374040900807792,1.323232323232323,0.8217338517869377,1/34,TUBG1,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of JNK Cascade (GO:0046329),0.6755161432758368,0.5374040900807792,1.323232323232323,0.8217338517869377,1/34,MEN1,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Interleukin-6 Production (GO:0032715),0.6755161432758368,0.5374040900807792,1.323232323232323,0.8217338517869377,1/34,CD200,GO_Biological_Process_2023,PBMC_down
Regulation Of Cytokinesis (GO:0032465),0.6755161432758368,0.5379231364010301,1.1195814648729447,0.6941848415986107,2/80,SVIL;CDC14A,GO_Biological_Process_2023,PBMC_down
Response To Type II Interferon (GO:0034341),0.6755161432758368,0.5379231364010301,1.1195814648729447,0.6941848415986107,2/80,CCL5;CCL3,GO_Biological_Process_2023,PBMC_down
Wound Healing (GO:0042060),0.6755161432758368,0.5379231364010301,1.1195814648729447,0.6941848415986107,2/80,MACF1;EREG,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901),0.6755161432758368,0.5379231364010301,1.1195814648729447,0.6941848415986107,2/80,SPRY1;MEN1,GO_Biological_Process_2023,PBMC_down
Cellular Response To Starvation (GO:0009267),0.675644912264156,0.538681006674235,1.0648944916415457,0.6587774978018627,3/126,TSSK1B;MAPK1;ATF4,GO_Biological_Process_2023,PBMC_down
Protein-Containing Complex Organization (GO:0043933),0.675644912264156,0.538681006674235,1.0648944916415457,0.6587774978018627,3/126,HSF1;FANCC;MDM4,GO_Biological_Process_2023,PBMC_down
Cytosolic Transport (GO:0016482),0.681463005609372,0.5440319030881441,1.0562522653135191,0.6429908080678909,3/127,SNX1;AP1G1;SNX5,GO_Biological_Process_2023,PBMC_down
Regulation Of Interleukin-8 Production (GO:0032677),0.681463005609372,0.5446416262096242,1.105352784242493,0.671642491579486,2/81,PTPRC;BCL10,GO_Biological_Process_2023,PBMC_down
Cellular Response To Interleukin-1 (GO:0071347),0.681463005609372,0.5446416262096242,1.105352784242493,0.671642491579486,2/81,CCL5;CCL3,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of NF-kappaB Transcription Factor Activity (GO:0032088),0.681463005609372,0.5446416262096242,1.105352784242493,0.671642491579486,2/81,PPP2CB;CD200,GO_Biological_Process_2023,PBMC_down
Regulation Of Sodium Ion Transport (GO:0002028),0.6820835224309216,0.5477838570056286,1.284247927358863,0.7729560680609515,1/35,WNK1,GO_Biological_Process_2023,PBMC_down
Skeletal Muscle Organ Development (GO:0060538),0.6820835224309216,0.5477838570056286,1.284247927358863,0.7729560680609515,1/35,SVIL,GO_Biological_Process_2023,PBMC_down
Macrophage Activation (GO:0042116),0.6820835224309216,0.5477838570056286,1.284247927358863,0.7729560680609515,1/35,FOXP1,GO_Biological_Process_2023,PBMC_down
Platelet Aggregation (GO:0070527),0.6820835224309216,0.5477838570056286,1.284247927358863,0.7729560680609515,1/35,PPIA,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Cell Development (GO:0010720),0.6820835224309216,0.5477838570056286,1.284247927358863,0.7729560680609515,1/35,NUMBL,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900026),0.6820835224309216,0.5477838570056286,1.284247927358863,0.7729560680609515,1/35,NEDD9,GO_Biological_Process_2023,PBMC_down
Protein Methylation (GO:0006479),0.6820835224309216,0.5477838570056286,1.284247927358863,0.7729560680609515,1/35,N6AMT1,GO_Biological_Process_2023,PBMC_down
Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010389),0.6820835224309216,0.5477838570056286,1.284247927358863,0.7729560680609515,1/35,CDK2,GO_Biological_Process_2023,PBMC_down
Regulation Of Neuron Projection Development (GO:0010975),0.6828774915189744,0.5490838413862558,1.0271330153683096,0.6157704874247482,4/174,RAP1A;BDNF;RAPGEF1;CBFA2T2,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Cellular Biosynthetic Process (GO:0031328),0.6828774915189744,0.5490838413862558,1.0271330153683096,0.6157704874247482,4/174,CCL5;CTNNB1;PASK;GCK,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123),0.6881011165907085,0.5536177266847649,1.0210737052842316,0.6037413329125269,4/175,CASP8;TRADD;BCL10;BIRC3,GO_Biological_Process_2023,PBMC_down
Regulation Of DNA Repair (GO:0006282),0.6883125935456916,0.5546249106453882,1.039379347244516,0.6126759076286843,3/129,ING3;PCNA;USP1,GO_Biological_Process_2023,PBMC_down
Chromatin Organization (GO:0006325),0.6883125935456916,0.5577342645298549,0.9994473420607232,0.5835499766144926,6/268,KAT6B;ATRX;WAC;EHMT1;HDAC8;SF3B1,GO_Biological_Process_2023,PBMC_down
Epigenetic Regulation Of Gene Expression (GO:0040029),0.6883125935456916,0.5578732971184077,1.077949399324586,0.629116502603084,2/83,N6AMT1;MEN1,GO_Biological_Process_2023,PBMC_down
Regulation Of Intracellular Protein Transport (GO:0033157),0.6883125935456916,0.5579312293049625,1.2474912112496006,0.7279355341308519,1/36,FRAT1,GO_Biological_Process_2023,PBMC_down
Blood Vessel Diameter Maintenance (GO:0097746),0.6883125935456916,0.5579312293049625,1.2474912112496006,0.7279355341308519,1/36,EDN3,GO_Biological_Process_2023,PBMC_down
Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010799),0.6883125935456916,0.5579312293049625,1.2474912112496006,0.7279355341308519,1/36,MAPK1,GO_Biological_Process_2023,PBMC_down
Lytic Vacuole Organization (GO:0080171),0.6883125935456916,0.5579312293049625,1.2474912112496006,0.7279355341308519,1/36,MBTPS1,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Sequestering Of Calcium Ion (GO:0051283),0.6883125935456916,0.5579312293049625,1.2474912112496006,0.7279355341308519,1/36,PTPRC,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Interferon-Beta Production (GO:0032728),0.6883125935456916,0.5579312293049625,1.2474912112496006,0.7279355341308519,1/36,TRIM65,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Phospholipase C Activity (GO:0010863),0.6883125935456916,0.5579312293049625,1.2474912112496006,0.7279355341308519,1/36,CD86,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Signaling Receptor Activity (GO:2000273),0.6883125935456916,0.5579312293049625,1.2474912112496006,0.7279355341308519,1/36,EREG,GO_Biological_Process_2023,PBMC_down
Regulation Of T Cell Mediated Cytotoxicity (GO:0001914),0.6883125935456916,0.5579312293049625,1.2474912112496006,0.7279355341308519,1/36,PTPRC,GO_Biological_Process_2023,PBMC_down
Extracellular Matrix Organization (GO:0030198),0.6883125935456916,0.5581273794415114,1.015084852294155,0.5919650681927635,4/176,COL4A1;GFOD2;HAS3;GPM6B,GO_Biological_Process_2023,PBMC_down
Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178),0.6900442943562607,0.5598662000281397,1.0311421746438998,0.5981217028057978,3/130,ACVR1B;ACVR2A;TGFBR2,GO_Biological_Process_2023,PBMC_down
Synapse Organization (GO:0050808),0.694489670208092,0.5650701687531487,1.0230337078651686,0.5839531270441711,3/131,PPFIBP1;BDNF;NRCAM,GO_Biological_Process_2023,PBMC_down
Regulation Of Defense Response To Virus By Host (GO:0050691),0.694489670208092,0.567851398627955,1.212776534924186,0.6863048037802758,1/37,APOBEC3F,GO_Biological_Process_2023,PBMC_down
Aortic Valve Morphogenesis (GO:0003180),0.694489670208092,0.567851398627955,1.212776534924186,0.6863048037802758,1/37,TGFBR2,GO_Biological_Process_2023,PBMC_down
Regulation Of p38MAPK Cascade (GO:1900744),0.694489670208092,0.567851398627955,1.212776534924186,0.6863048037802758,1/37,MFHAS1,GO_Biological_Process_2023,PBMC_down
Spliceosomal snRNP Assembly (GO:0000387),0.694489670208092,0.567851398627955,1.212776534924186,0.6863048037802758,1/37,USP4,GO_Biological_Process_2023,PBMC_down
Muscle Tissue Development (GO:0060537),0.694489670208092,0.567851398627955,1.212776534924186,0.6863048037802758,1/37,SVIL,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Endothelial Cell Proliferation (GO:0001937),0.694489670208092,0.567851398627955,1.212776534924186,0.6863048037802758,1/37,MEN1,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Transferase Activity (GO:0051348),0.694489670208092,0.567851398627955,1.212776534924186,0.6863048037802758,1/37,MEN1,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Immune Effector Process (GO:0002699),0.694489670208092,0.567851398627955,1.212776534924186,0.6863048037802758,1/37,PTPRC,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046427),0.694489670208092,0.567851398627955,1.212776534924186,0.6863048037802758,1/37,CCL5,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Receptor Signaling Pathway Via STAT (GO:1904894),0.694489670208092,0.567851398627955,1.212776534924186,0.6863048037802758,1/37,CCL5,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Signaling (GO:0023056),0.694489670208092,0.567851398627955,1.212776534924186,0.6863048037802758,1/37,EDN3,GO_Biological_Process_2023,PBMC_down
Protein Acylation (GO:0043543),0.694489670208092,0.567851398627955,1.212776534924186,0.6863048037802758,1/37,GLUL,GO_Biological_Process_2023,PBMC_down
Circulatory System Development (GO:0072359),0.696067494690354,0.5702364603702201,1.0150509537496737,0.5701583447767998,3/132,CASP8;CACYBP;TGFBR2,GO_Biological_Process_2023,PBMC_down
Response To Interleukin-1 (GO:0070555),0.696067494690354,0.5708293567029042,1.051866659462964,0.5897447826533203,2/85,CCL5;CCL3,GO_Biological_Process_2023,PBMC_down
Defense Response To Gram-positive Bacterium (GO:0050830),0.696067494690354,0.5708293567029042,1.051866659462964,0.5897447826533203,2/85,LYG1;CASP4,GO_Biological_Process_2023,PBMC_down
mRNA Metabolic Process (GO:0016071),0.696067494690354,0.5708293567029042,1.051866659462964,0.5897447826533203,2/85,HSF1;EREG,GO_Biological_Process_2023,PBMC_down
Nuclear-Transcribed mRNA Catabolic Process (GO:0000956),0.696067494690354,0.5708293567029042,1.051866659462964,0.5897447826533203,2/85,UPF2;CSDE1,GO_Biological_Process_2023,PBMC_down
Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990),0.7005334984171746,0.5772035060786452,1.0392910527439676,0.5711531836042092,2/86,CDK2;CDC14A,GO_Biological_Process_2023,PBMC_down
Exocytosis (GO:0006887),0.7005334984171746,0.5772035060786452,1.0392910527439676,0.5711531836042092,2/86,CCL5;CCL3,GO_Biological_Process_2023,PBMC_down
Amino Acid Catabolic Process (GO:0009063),0.7005334984171746,0.5775494409840916,1.1799383275893345,0.6477403934629924,1/38,ETFB,GO_Biological_Process_2023,PBMC_down
Calcium-Dependent Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0016339),0.7005334984171746,0.5775494409840916,1.1799383275893345,0.6477403934629924,1/38,CDHR3,GO_Biological_Process_2023,PBMC_down
Response To Transforming Growth Factor Beta (GO:0071559),0.7005334984171746,0.5775494409840916,1.1799383275893345,0.6477403934629924,1/38,NR3C1,GO_Biological_Process_2023,PBMC_down
