Term,Adjusted P-value,P-value,Odds Ratio,Combined Score,Overlap,Genes,library,set_label
Colorectal cancer,5.05663705726931e-13,1.7382189884363247e-14,9.669410589410589,306.35912934391035,79/86,GSK3B;CDKN1A;ARAF;PIK3CD;PIK3CB;AREG;BBC3;CASP9;CCND1;AKT2;CASP3;MYC;AKT3;AKT1;POLK;RAC1;HRAS;APPL1;MAP2K1;MAP2K2;DCC;AXIN1;AXIN2;FOS;RHOA;TGFBR1;DDB2;EREG;TGFBR2;MSH6;MSH2;PIK3CA;MSH3;BIRC5;RAF1;SOS1;SOS2;TP53;RALA;RALB;LEF1;TCF7;PIK3R3;TGFA;PIK3R2;PIK3R1;EGFR;MAPK9;MAPK8;NRAS;BCL2L11;MAPK1;PMAIP1;BAK1;RALGDS;MAPK3;SMAD2;TCF7L2;JUN;SMAD4;TGFB2;SMAD3;TGFB1;EGF;GADD45A;TGFB3;BRAF;MLH1;MTOR;GADD45G;MAPK10;APC;RPS6KB1;BCL2;BAX;CTNNB1;CYCS;GRB2;KRAS,KEGG_2021_Human,LUAD_down_targets
mTOR signaling pathway,5.560321391773946e-13,2.0851205219152292e-14,4.228607660604664,133.2069118533755,128/154,IRS1;TNF;IGF1R;RPS6KA3;RPS6KA6;STK11;DEPTOR;AKT2;RPS6KA2;AKT3;RPS6KA1;SESN2;GRB10;AKT1;ATP6V1E1;SKP2;ATP6V1G1;MAP2K1;MAP2K2;WNT5B;PRKCB;RPS6;WNT5A;TSC2;PRKCA;TSC1;CLIP1;RRAGA;RRAGC;DDIT4;RRAGD;ULK2;ULK1;RAF1;TELO2;ATP6V1A;SEH1L;NPRL3;PIK3R3;PIK3R2;PIK3R1;WNT6;DVL1;DVL2;EIF4EBP1;ATP6V1H;DVL3;SLC38A9;WNT1;WNT2;ATP6V1C1;ATP6V1C2;ATP6V1F;WNT4;WNT10A;FZD2;WDR59;FZD5;FZD4;WNT3A;FZD7;FZD6;FZD9;FZD8;BRAF;IGF1;RHEB;GRB2;GSK3B;WNT2B;CAB39L;PTEN;PIK3CD;PIK3CB;IKBKB;RPTOR;FLCN;HRAS;RNF152;SEC13;CHUK;PDPK1;STRADB;WNT9B;WNT16;RHOA;TNFRSF1A;SLC7A5;PIK3CA;AKT1S1;TBC1D7;ATP6V1B2;DEPDC5;EIF4E2;SGK1;SOS1;SOS2;PRKAA1;PRKAA2;CAB39;WNT8A;WNT8B;SLC3A2;INS;LRP6;NRAS;MAPK1;RICTOR;ATP6V1G3;FNIP1;EIF4E;FNIP2;EIF4B;MAPK3;WNT7B;WNT7A;MTOR;RPS6KB1;CASTOR2;KRAS;LAMTOR2;LAMTOR1;LAMTOR4;LPIN1;LAMTOR3;LPIN2;LPIN3;LAMTOR5,KEGG_2021_Human,LUAD_down_targets
Lipid and atherosclerosis,1.0081454764555888e-12,4.1258888120286316e-14,3.1609124915680384,97.41587707635507,169/215,ERO1A;CALML5;CALML3;CALML4;TNF;ICAM1;PYCARD;TBK1;AKT2;AKT3;TNFSF10;AKT1;IL12B;IL12A;MAP3K7;MAP3K5;MAP2K3;MAP2K4;TICAM2;CYBB;PRKCA;TICAM1;ERN1;DDIT3;ATF6;TP53;ABCG1;ATF4;ITPR1;PIK3R3;PIK3R2;PIK3R1;AGER;HSP90B1;RAP1B;PPP3R1;CYP2B6;RAP1A;IRAK1;PLCG1;MAP2K7;MAP2K6;ABCA1;LYN;HSPA8;JUN;XBP1;POU2F1;VCAM1;HSPA5;HSPA4;HSPA6;NFATC3;NFATC2;TNFRSF10B;NFATC1;TNFRSF10A;POU2F2;EIF2S1;POU2F3;SELE;PTK2;NFKB1;NFKBIA;CYP2C9;CYP2C8;IL6;CYP1A1;BCL2;CYCS;CALM3;TAB2;TAB1;CALM1;CALM2;MYD88;BCL2L1;NFE2L2;GSK3B;CD40;CXCL8;HSP90AB1;PIK3CD;CXCL1;FASLG;VLDLR;PIK3CB;CXCL3;CXCL2;IKBKB;CASP9;PPP3CA;PPP3CB;CASP7;CASP8;CASP6;CASP3;CASP1;OLR1;CD36;IKBKG;RAC1;LBP;JAK2;HRAS;IKBKE;VAV3;HSP90AA1;APAF1;CHUK;PDPK1;IL18;FOS;IRAK4;MMP9;RHOA;TIRAP;VAV2;TNFRSF1A;PLCB3;PLCB4;PIK3CA;TRAF3;IL1B;TRAF6;IRF7;ARHGEF1;PPARG;TLR6;PLCB1;TLR4;TLR2;CAMK2B;CAMK2D;ROCK2;SRC;CAMK2A;TANK;RELA;HSPD1;RXRB;CDC42;MAPK9;NRAS;MAPK8;RXRA;CCL5;CCL3;CCL2;MAPK1;BID;LDLR;CAMK2G;MAPK3;IFNB1;NOS3;STAT3;MAPK14;SOD2;MIB1;MAPK13;MAPK10;MAPK11;CD40LG;FAS;BAX;KRAS;HSPA1B;HSPA1A,KEGG_2021_Human,LUAD_down_targets
Gastric cancer,1.0081454764555888e-12,4.4106364594932016e-14,4.259191011235955,130.97937584035907,124/149,RB1;ARAF;FGF1;FGF2;FGF5;FGF7;FRAT1;FRAT2;CCND1;FGF9;CDH1;AKT2;MYC;AKT3;AKT1;MAP2K1;MAP2K2;WNT5B;HGF;WNT5A;CCNE2;CCNE1;RAF1;TP53;SHC4;SHC2;ABCB1;SHC3;SHC1;TCF7;PIK3R3;PIK3R2;PIK3R1;WNT6;TERT;DVL1;DVL2;FGF20;DVL3;WNT1;WNT2;FGF22;FGF21;WNT4;SMAD2;SMAD4;TGFB2;WNT10A;FZD2;SMAD3;TGFB1;FZD5;JUP;FZD4;GADD45A;TGFB3;WNT3A;FZD7;REG4;FZD6;FZD9;FZD8;BRAF;GADD45G;FGF19;CDK2;BCL2;GRB2;FGFR2;FGF10;GSK3B;CDKN1A;CDKN1B;WNT2B;PIK3CD;PIK3CB;SHH;POLK;HRAS;AXIN1;GAB1;WNT9B;AXIN2;WNT16;TGFBR1;DDB2;TGFBR2;PIK3CA;RARB;SOS1;MET;SOS2;LEF1;WNT8A;WNT8B;EGFR;LRP6;RXRB;NRAS;MUC2;RXRA;ERBB2;CTNNA1;E2F1;E2F2;MAPK1;CTNNA3;E2F3;BAK1;MAPK3;TCF7L2;CDX2;CSNK1A1;EGF;WNT7B;WNT7A;MLH1;MTOR;APC;RPS6KB1;BAX;CTNNB1;KRAS;CSNK1A1L,KEGG_2021_Human,LUAD_down_targets
Glioma,1.4344748989249474e-12,6.724101088710691e-14,11.987516303335196,363.5872799546694,70/75,RB1;CDKN1A;CALML5;ARAF;PTEN;PIK3CD;CALML3;CALML4;PIK3CB;IGF1R;CCND1;AKT2;AKT3;AKT1;POLK;HRAS;PDGFRB;PDGFRA;MAP2K1;CAMK1D;MAP2K2;PRKCB;PRKCA;DDB2;PIK3CA;RAF1;SOS1;SOS2;TP53;CAMK2B;SHC4;CAMK2D;SHC2;SHC3;SHC1;CAMK2A;PDGFB;PDGFA;PIK3R3;TGFA;PIK3R2;PIK3R1;EGFR;NRAS;E2F1;PLCG2;E2F2;MAPK1;E2F3;BAK1;PLCG1;CAMK2G;MAPK3;CDKN2A;EGF;GADD45A;BRAF;IGF1;MTOR;GADD45G;CDK6;CDK4;CAMK4;MDM2;BAX;CALM3;GRB2;KRAS;CALM1;CALM2,KEGG_2021_Human,LUAD_down_targets
Autophagy,2.132577824610556e-12,1.0897478082249684e-13,4.486387875385911,133.90817952012813,115/137,IRS1;IRS4;IRS2;ZFYVE1;IGF1R;STK11;DEPTOR;TBK1;LAMP1;AKT2;AKT3;LAMP2;AKT1;PRKACA;MAP3K7;PRKACB;SH3GLB1;ATG3;GABARAPL2;GABARAPL1;MAP2K1;MAP2K2;DAPK1;ATG9A;PRKCD;ATG10;TSC2;TSC1;ATG14;PRAP1;ATG12;ERN1;RRAGA;RRAGC;DDIT4;RRAGD;ULK2;ULK1;RAF1;SQSTM1;MTMR3;ITPR1;PIK3R4;PIK3R3;PIK3R2;PIK3R1;MTMR4;HIF1A;GABARAP;RRAS;NRBF2;ATG7;ATG5;UVRAG;RAB39B;EIF2S1;ATG16L1;RHEB;ATG2A;BCL2;ATG2B;BCL2L1;MTMR14;PTEN;PIK3CD;HMGB1;PIK3CB;RPTOR;CTSD;HRAS;SNAP29;RAB8A;CTSB;RUBCN;PDPK1;RRAS2;WIPI2;RAB33B;VAMP8;MRAS;PIK3CA;TRAF6;AKT1S1;ATG4C;ATG4B;ATG4A;PIK3C3;SMCR8;RAB7B;ATG4D;RAB7A;BECN1;RAB1A;PRKAA1;PRKAA2;STX17;AMBRA1;TANK;CAMKK2;INS;PPP2CA;MAPK9;PPP2CB;MAPK8;NRAS;TP53INP2;MAPK1;MAPK3;BNIP3;CFLAR;MTOR;MAPK10;VMP1;RPS6KB1;KRAS,KEGG_2021_Human,LUAD_down_targets
Hippo signaling pathway,2.132577824610556e-12,1.132931969324358e-13,3.808071720863399,113.51403792980904,133/163,PATJ;WWC1;SERPINE1;PPP2R2A;FGF1;ACTB;ACTG1;AMOT;PPP1CB;SOX2;PPP1CC;CCND3;RASSF1;CCND2;RASSF2;CCND1;PPP2R1B;CDH1;PPP2R1A;RASSF4;MYC;RASSF6;BTRC;PRKCI;WNT5B;FBXW11;WNT5A;CSNK1D;SCRIB;CSNK1E;FRMD6;PARD3;AJUBA;LLGL1;TCF7;PRKCZ;SAV1;STK3;WNT6;DVL1;DVL2;TP53BP2;DVL3;WNT1;WNT2;WNT4;SMAD2;SMAD1;WWTR1;SMAD4;TGFB2;WNT10A;FZD2;SMAD3;TGFB1;FZD5;FZD4;TGFB3;WNT3A;FZD7;FZD6;FZD9;FZD8;BMP7;GDF5;GDF7;SMAD7;MOB1B;MOB1A;BMP2;DLG2;DLG3;DLG4;DLG5;ID2;SNAI2;FAT4;NF2;BMPR1B;BMPR1A;TP73;YWHAE;GSK3B;BMPR2;WNT2B;YWHAB;ITGB2;LIMD1;AREG;BBC3;GLI2;YWHAQ;AMH;TEAD1;YWHAG;TEAD3;YWHAH;TEAD4;AXIN1;WNT9B;AXIN2;WNT16;YWHAZ;TGFBR1;TGFBR2;LATS1;LATS2;BIRC5;BIRC2;BIRC3;YAP1;LEF1;WNT8A;PARD6G;WNT8B;NKD1;NKD2;PPP2CA;PPP2CB;PAK1;PARD6B;CTNNA1;CTNNA3;TCF7L2;WNT7B;BMP8A;BMP8B;WNT7A;WTIP;PPP1CA;APC;PPP2R2B;CTNNB1,KEGG_2021_Human,LUAD_down_targets
Signaling pathways regulating pluripotency of stem cells,2.5723812530570522e-12,1.446964454844592e-13,4.256231477148651,125.83181613916985,119/143,FGF2;IGF1R;SOX2;AKT2;MYC;AKT3;AKT1;SMARCAD1;HOXA1;ACVR1;MAP2K1;MAP2K2;WNT5B;WNT5A;LIFR;ISL1;KAT6A;COMMD3-BMI1;IL6ST;RAF1;DLX5;HOXD1;TCF7;PIK3R3;PIK3R2;PIK3R1;WNT6;DVL1;DVL2;DVL3;OTX1;WNT1;SKIL;WNT2;WNT4;SMAD2;SMAD1;SMAD4;WNT10A;ZFHX3;FZD2;SMAD3;FZD5;SETDB1;FZD4;WNT3A;FZD7;ESRRB;FZD6;FZD9;LIF;FZD8;SMAD9;INHBB;IGF1;INHBA;SMAD5;ID2;ID4;ID3;GRB2;LHX5;NANOG;TCF3;BMPR1B;FGFR4;FGFR3;FGFR2;BMPR1A;FGFR1;MYF5;GSK3B;BMPR2;WNT2B;PIK3CD;PIK3CB;BMI1;ZIC3;JAK2;JARID2;HRAS;JAK1;LEFTY1;AXIN1;WNT9B;PAX6;AXIN2;WNT16;DUSP9;POU5F1;PIK3CA;HAND1;WNT8A;WNT8B;ACVR1B;NRAS;MAPK1;PCGF1;MAPK3;PCGF6;PCGF5;PCGF2;WNT7B;PCGF3;STAT3;WNT7A;KLF4;MAPK14;ACVR2B;ACVR2A;TBX3;MAPK13;MAPK11;MEIS1;REST;APC;CTNNB1;KRAS;NEUROG1,KEGG_2021_Human,LUAD_down_targets
Renal cell carcinoma,2.676091461549735e-12,1.588929305295155e-13,13.909116305056337,409.9092492784048,65/69,CDKN1A;ARAF;SLC2A1;PIK3CD;PIK3CB;ETS1;CRKL;FLCN;AKT2;AKT3;AKT1;EP300;ELOB;ELOC;RAC1;HRAS;MAP2K1;MAP2K2;HGF;TFE3;GAB1;ARNT;RBX1;PIK3CA;RAPGEF1;RAF1;SOS1;CRK;MET;SOS2;FH;EPAS1;CUL2;PRCC;PDGFB;PIK3R3;TGFA;PIK3R2;PIK3R1;HIF1A;CDC42;RAP1B;NRAS;PAK1;RAP1A;MAPK1;VHL;PAK3;PAK2;PAK5;MAPK3;PAK4;EGLN1;CREBBP;EGLN3;JUN;TGFB2;EGLN2;TGFB1;TGFB3;BRAF;PTPN11;VEGFA;GRB2;KRAS,KEGG_2021_Human,LUAD_down_targets
Endocytosis,3.1979037490082158e-12,1.998689843130135e-13,2.7549189596683,80.55690024600521,192/252,VPS29;SH3GL3;WASHC5;TFRC;WIPF1;ZFYVE9;WIPF2;ARPC5L;WASHC2C;CBLB;IGF1R;ZFYVE27;KIF5C;KIF5B;KIF5A;VPS35;VPS36;AP2M1;SH3GL2;SH3GL1;SH3GLB1;PDGFRA;USP8;PRKCI;IST1;HLA-B;HLA-C;HLA-A;HLA-F;HLA-G;HLA-E;RNF41;ACAP2;ZFYVE16;RAB31;PARD3;RUFY2;CHMP4B;STAMBP;VPS25;STAM2;RAB5B;RAB5C;TSG101;AGAP1;NEDD4L;VPS26A;AGAP3;VPS26B;ACTR3B;PRKCZ;SNX3;GRK1;SNX4;ACTR3C;SNX1;GRK3;RAB11FIP1;SNX2;GRK2;GRK5;GRK4;GRK6;PIP5K1A;PIP5K1C;RAB11FIP2;RAB11FIP3;RAB11FIP4;SNX5;RAB11FIP5;SNX6;SMAD2;HSPA8;RAB4A;SMAD3;IQSEC2;SMURF2;CAV2;SMURF1;CAV1;VTA1;IQSEC3;HSPA6;SNF8;STAM;ARPC5;IGF2R;EHD1;SPART;EHD2;EHD3;DAB2;EHD4;ARPC2;ARPC3;CHMP2B;CHMP2A;MDM2;FGFR4;FGFR3;RAB5A;RNF103-CHMP3;FGFR2;ARF3;ARF4;ARF1;SH3KBP1;ARPC1B;CLTC;CLTB;SNX12;CLTA;AP2A1;ARRB1;WASL;ARRB2;AP2A2;RAB22A;EEA1;CAPZB;CHMP1B;PSD4;PSD3;CCR5;LDLRAP1;HRAS;GIT1;RAB8A;PSD;ACTR2;PDCD6IP;ARAP2;VPS37D;VPS37A;EPS15L1;ARAP1;VPS37B;RBSN;RHOA;ARFGAP1;TGFBR1;ARFGAP2;DNM2;EPN2;TGFBR2;AGAP9;RABEP1;DNAJC6;TRAF6;CHMP3;ARF5;ARF6;RAB7A;SRC;VPS4B;VPS4A;CXCR4;PARD6G;ASAP1;ASAP2;CBL;EGFR;CDC42;CYTH3;CYTH2;PARD6B;CYTH4;CXCR2;AP2S1;EPS15;LDLR;CYTH1;ARFGEF1;GIT2;ARFGEF2;GBF1;WWP1;AP2B1;RAB11A;PML;RAB11B;RAB10;ITCH;CAPZA1;NEDD4;CAPZA2;IL2RB;VPS45;SMAP2;FOLR1;HSPA1B;HSPA1A,KEGG_2021_Human,LUAD_down_targets
ErbB signaling pathway,3.8469864460473735e-12,2.524584855218589e-13,8.244103663652465,239.14108083029564,77/85,GSK3B;CDKN1A;CDKN1B;ARAF;PIK3CD;CBLB;PIK3CB;AREG;ELK1;CRKL;AKT2;MYC;AKT3;NCK2;AKT1;HRAS;NCK1;MAP2K4;MAP2K1;MAP2K2;PRKCB;GAB1;PRKCA;EREG;BTC;PIK3CA;NRG4;RAF1;SOS1;CRK;SOS2;HBEGF;CAMK2B;SHC4;CAMK2D;SHC2;SHC3;SHC1;SRC;CAMK2A;PIK3R3;TGFA;PIK3R2;PIK3R1;CBL;EGFR;MAPK9;MAPK8;NRAS;PAK1;ERBB3;ERBB4;ERBB2;ABL1;EIF4EBP1;PLCG2;ABL2;MAPK1;PLCG1;MAP2K7;PAK3;CAMK2G;PAK2;PAK5;MAPK3;PAK4;STAT5A;STAT5B;JUN;EGF;BRAF;MTOR;PTK2;MAPK10;RPS6KB1;GRB2;KRAS,KEGG_2021_Human,LUAD_down_targets
Human T-cell leukemia virus 1 infection,3.903081202589119e-12,2.683368326780019e-13,2.984247676877785,86.38362494879095,170/219,RB1;ATF2;CRTC2;SPI1;CRTC3;TRRAP;CRTC1;ELK1;ETS1;TNF;ETS2;ICAM1;CDC20;ELK4;CCND3;ZFP36;CDC23;CCND2;KAT5;CCND1;PTTG1;AKT2;CHEK2;MYC;AKT3;CDC27;CHEK1;CREB3L2;AKT1;EP300;PRKACA;HLA-DOA;B2M;PRKACB;MAP2K4;MAP2K1;MAP2K2;ANAPC7;MSX2;HLA-B;HLA-C;HLA-A;HLA-F;HLA-G;HLA-E;ADCY9;CCNE2;CCNE1;TBPL2;TBPL1;VDAC2;VDAC1;ANAPC5;TLN2;TLN1;TP53;ANAPC1;MAD1L1;ATF4;ANAPC2;PIK3R3;PIK3R2;PIK3R1;CCNB2;PPP3R1;TERT;STAT5A;SMAD2;EGR1;STAT5B;CREBBP;EGR2;HLA-DRB5;JUN;SMAD4;TGFB2;SMAD3;TGFB1;TGFB3;NFATC3;NFATC2;NFATC1;IL2;NFKB1;NFKB2;FOSL1;NFKBIA;IL6;CDK4;CDK2;HLA-DRA;ATM;CALR;TCF3;MAP3K14;HLA-DRB1;ATR;BCL2L1;NRP1;CD40;CDKN1A;ITGB2;PTEN;SLC2A1;PIK3CD;CD3G;TNFRSF13C;PIK3CB;CD3D;IKBKB;POLB;PPP3CA;PPP3CB;XPO1;IKBKG;HRAS;HLA-DPA1;JAK1;MMP7;TBP;CHUK;IL15;FOS;TGFBR1;TGFBR2;TNFRSF1A;CCNA2;KAT2B;KAT2A;CREB1;ESPL1;PIK3CA;CANX;LTA;SLC25A5;SLC25A4;CREB5;SLC25A6;VAC14;ATF6B;SRF;XIAP;ADCY1;RELA;ADCY5;MAPK9;NRAS;MAPK8;E2F1;E2F2;MAPK1;E2F3;MSX1;BUB3;MAPK3;MAP3K3;RANBP1;CDKN2C;MAP3K1;RANBP3;CDKN2A;NFYB;MAPK10;CD4;IL2RB;BAX;KRAS;LTBR;RAN;MAD2L1,KEGG_2021_Human,LUAD_down_targets
Non-small cell lung cancer,4.86828996651112e-12,3.499083413429868e-13,11.470559746670393,328.98833029933326,67/72,ALK;RB1;RET;CDKN1A;ARAF;PIK3CD;PIK3CB;CASP9;RASSF1;CCND1;KIF5C;AKT2;KIF5B;RASSF5;AKT3;KIF5A;AKT1;POLK;HRAS;MAP2K1;MAP2K2;PDPK1;PRKCB;HGF;PRKCA;DDB2;EML4;PIK3CA;RARB;RAF1;SOS1;MET;SOS2;TP53;PIK3R3;TGFA;PIK3R2;PIK3R1;FOXO3;STK4;FHIT;EGFR;RXRB;NRAS;RXRA;ERBB2;E2F1;PLCG2;E2F2;MAPK1;E2F3;BAK1;PLCG1;MAPK3;STAT5A;STAT5B;CDKN2A;EGF;GADD45A;STAT3;BRAF;GADD45G;CDK6;CDK4;BAX;GRB2;KRAS,KEGG_2021_Human,LUAD_down_targets
Cell cycle,5.348938536989143e-12,4.011703902741857e-13,4.7401626320216845,135.3050515165808,105/124,RB1;SMC3;CDC14A;CDC14B;CDC20;CCND3;CCND2;CDC23;CCND1;PTTG1;CHEK2;MYC;CDC27;CHEK1;EP300;SKP2;SKP1;ANAPC7;CDC25C;CDC25A;CDC25B;RBX1;CCNE2;CCNE1;ANAPC5;TP53;ANAPC1;MAD1L1;ANAPC2;ANAPC13;PKMYT1;ORC5;CCNB2;ORC4;CCNB1;ORC6;ORC1;ORC3;RAD21;ABL1;SFN;SMAD2;CREBBP;SMAD4;TGFB2;SMAD3;TGFB1;GADD45A;TGFB3;PLK1;CDC7;CDC6;GADD45G;CDK7;CDK6;STAG2;CDK4;CDK2;CDK1;MDM2;ATM;ATR;CDKN1C;YWHAE;GSK3B;CDKN1A;CDKN1B;MCM7;YWHAB;YWHAQ;YWHAG;YWHAH;SMC1A;YWHAZ;CCNA2;RBL2;DBF4;RBL1;TFDP1;ESPL1;TFDP2;MCM3;MCM4;MCM5;MCM6;MCM2;HDAC2;PCNA;HDAC1;TTK;FZR1;CDC45;E2F1;E2F2;E2F3;BUB3;E2F4;E2F5;BUB1;CDKN2D;CDKN2C;CDKN2A;WEE1;WEE2;MAD2L1,KEGG_2021_Human,LUAD_down_targets
Yersinia infection,2.5161685682813763e-11,1.965756693969825e-12,4.0393633274093474,108.88161958805448,113/137,WIPF1;WIPF2;ARPC5L;TNF;ACTB;ACTG1;CRKL;PYCARD;RPS6KA3;RPS6KA6;TBK1;AKT2;RPS6KA2;AKT3;RPS6KA1;AKT1;MAP3K7;MAP2K3;MAP2K4;MAP2K1;MAP2K2;TICAM1;CD8A;ELMO1;SKAP2;ARHGEF28;PXN;PIK3R3;PIK3R2;PIK3R1;ACTR3B;ACTR3C;IRAK1;PIP5K1A;PIP5K1C;PLCG1;MAP2K7;MAP2K6;JUN;FYB1;FN1;NFATC3;NFATC2;NFATC1;ARPC5;IL2;NFKB1;PTK2;NFKBIA;IL6;ARPC2;ARPC3;GNAQ;TAB2;TAB1;MYD88;ITGB1;GSK3B;CXCL8;ARPC1B;PIK3CD;PIK3CB;WASL;IKBKB;CASP1;IKBKG;RAC1;IL10;VAV3;ACTR2;ARHGEF12;CHUK;ITGA4;IL18;RHOG;FOS;IRAK4;RHOA;VAV2;ZAP70;PIK3CA;IL1B;TRAF6;ARHGEF1;ITGA5;ARHGEF7;CRK;DOCK1;TLR4;ARF6;ROCK1;ROCK2;SRC;RELA;CDC42;MAPK9;MAPK8;CCL2;MAPK1;WASF2;MAPK3;GIT2;IFNB1;LIMK1;BAIAP2;MAPK14;MAPK13;MAPK10;MAPK11;CD4;PKN2;PKN1;BCAR1,KEGG_2021_Human,LUAD_down_targets
Ubiquitin mediated proteolysis,2.6722079628003968e-11,2.1711689697753226e-12,3.946730283468987,105.9924231134264,115/140,UBE2D4;UBE3C;UBE2D2;UBE2D3;KEAP1;UBE2D1;CBLB;UBE3A;UBE3B;UBE2Z;CDC20;HERC4;HERC3;CDC23;HERC2;HERC1;CDC27;BTRC;SKP2;SKP1;PIAS4;PIAS3;ANAPC7;FBXW8;FBXW11;FBXW7;FBXO2;UBE2E3;UBE2E2;UBE4A;UBE4B;MID1;PIAS2;PIAS1;RBX1;CDC34;ANAPC5;UBA52;ANAPC1;ANAPC2;ANAPC13;CUL5;AIRE;UBA6;CUL3;CUL2;NEDD4L;UBE2J2;RHOBTB1;UBE2J1;SOCS3;SOCS1;UBB;UBC;UBR5;UBE2F;UBE2H;UBE2I;SMURF2;UBE2B;FANCL;SMURF1;UBE2C;SIAH1;UBE2A;UBE2W;UBOX5;UBE2S;MDM2;UBA3;UBE2N;UBA2;UBE2O;UBA1;SAE1;UBE2K;DET1;BRCA1;UBE2Q1;UBE2Q2;ELOB;ELOC;DDB2;DDB1;UBE2R2;TRAF6;BIRC6;BIRC2;BIRC3;PRKN;MGRN1;XIAP;RNF7;CBL;FZR1;UBE2NL;VHL;RPS27A;MAP3K1;HUWE1;SYVN1;WWP1;UBE2G1;WWP2;UBE2G2;PML;CUL4A;KLHL9;ITCH;NEDD4;ERCC8;TRIM37;TRIP12;TRIM32;CUL4B,KEGG_2021_Human,LUAD_down_targets
Human papillomavirus infection,3.121445674725715e-11,2.633719788049822e-12,2.273114995568612,60.60721021042257,240/331,RB1;PATJ;MAML1;PPP2R2A;RBPJ;TBK1;PPP2R1B;PPP2R1A;AKT2;AKT3;CREB3L2;AKT1;ATP6V1E1;PRKACA;PRKACB;HES7;HES6;ATP6V1G1;PRKCI;ATP6V0E1;HLA-B;HLA-C;SCRIB;HLA-A;HLA-F;HLA-G;HLA-E;PARD3;TBPL2;TBPL1;MAML3;ATP6V0D1;TP53;LLGL1;PIK3R3;PIK3R2;PIK3R1;PRKCZ;TERT;ATP6V0A2;FADD;ATP6V1C1;ATP6V0A1;ATP6V1C2;CREBBP;WNT10A;FZD2;JAG1;FZD5;FZD4;FZD7;FZD6;FN1;FZD9;FZD8;PTK2;COL1A1;COL1A2;ATM;GRB2;COL9A2;ATR;CDKN1A;CDKN1B;IKBKB;LFNG;HEY1;HEY2;IKBKG;HRAS;IKBKE;JAK1;WNT9B;TUBG1;NFX1;TLR3;PTGER4;WNT8A;WNT8B;PTGS2;EGFR;RELA;PPP2CA;PPP2CB;NRAS;RELN;SPP1;ATP6V0E2;ATP6V1G3;CSNK1A1;IFNB1;STAT1;STAT2;WNT7B;WNT7A;VEGFA;HEYL;PSMC1;CTNNB1;FAS;UBE3A;TNF;CCND3;CCND2;CCND1;EP300;IFNAR2;PDGFRB;MAP2K1;MAP2K2;WNT5B;WNT5A;TSC2;TSC1;TICAM1;CCNE2;COL4A2;CCNE1;COL4A1;COL4A4;COL4A3;COL4A5;RAF1;IFNAR1;ATP6V1A;NOTCH2;NOTCH3;NOTCH1;NOTCH4;PXN;TCF7;UBR4;PSEN1;FOXO1;WNT6;DVL1;DVL2;EIF4EBP1;ATP6V1H;DVL3;WNT1;WNT2;ATP6V1F;WNT4;WNT3A;ISG15;NFKB1;CDK6;DLG2;DLG3;CDK4;RHEB;ITGA10;CDK2;ITGA11;TADA3;GNAS;MDM2;ITGB1;GSK3B;WNT2B;ITGB5;ITGB4;LAMC3;ITGB3;PTEN;PIK3CD;CHD4;FASLG;LAMC2;LAMC1;PIK3CB;OASL;CASP8;PPP2R5E;CASP3;ITGB8;ITGAV;TBP;ATP6AP1;CHUK;ITGA4;ITGA3;ITGA2;ITGA1;AXIN1;PPP2R5A;PPP2R5D;AXIN2;PPP2R5C;WNT16;TNFRSF1A;CCNA2;RBL2;CREB1;PKM;RBL1;PIK3CA;TRAF3;COL6A2;IRF1;COL6A1;ATP6V1B2;ITGA6;ITGA5;SOS1;SOS2;CREB5;ITGA9;RBPJL;LAMA5;HDAC2;HDAC1;LAMA3;PARD6G;THBS2;THBS1;CDC42;PARD6B;E2F1;MAPK1;HES1;BAK1;HES4;MAPK3;TCF7L2;LAMB3;EGF;LAMB2;MX2;MX1;LAMB1;PPP2R3A;MTOR;APC;RPS6KB1;PPP2R2B;BAX;KRAS;CSNK1A1L,KEGG_2021_Human,LUAD_down_targets
Pancreatic cancer,3.900776421198807e-11,3.492057970210262e-12,8.437567369751813,222.58749808885284,69/76,RB1;CDKN1A;ARAF;PIK3CD;PIK3CB;BRCA2;CASP9;IKBKB;CCND1;AKT2;AKT3;AKT1;IKBKG;POLK;RAC1;JAK1;MAP2K1;RALBP1;CHUK;TGFBR1;DDB2;TGFBR2;PIK3CA;RAF1;TP53;ARHGEF6;RALA;RALB;PIK3R3;TGFA;PIK3R2;PIK3R1;EGFR;RELA;CDC42;MAPK9;MAPK8;ERBB2;E2F1;E2F2;MAPK1;E2F3;BAK1;RALGDS;MAPK3;SMAD2;SMAD4;TGFB2;SMAD3;TGFB1;CDKN2A;EGF;GADD45A;STAT1;TGFB3;STAT3;BRAF;MTOR;NFKB1;GADD45G;VEGFA;MAPK10;CDK6;RAD51;RPS6KB1;CDK4;BAX;KRAS;BCL2L1,KEGG_2021_Human,LUAD_down_targets
